0,04-07-2025 20:56:24,Hardware monitoring log v1.6,,,,,,,,,,,,,,
1,04-07-2025 20:56:24,NVIDIA GeForce RTX 2070,,,,,,,,,,,,,,
2,04-07-2025 20:56:24,GPU temperature,GPU usage,Framerate,BUS usage,Memory usage,Memory clock,Power percent,Power,Fan speed,No load limit,CPU temperature,CPU8 usage,CPU usage,CPU power,RAM usage
80,04-07-2025 21:00:19,81,92,80.1,6,3050.078,7000.98,89,159.571,63,0,72,36.449,50.278,65.233,15247
80,04-07-2025 21:00:20,80,93,80,6,3050.078,7000.98,84,151.546,63,0,74,34.954,50.573,64.711,15241
80,04-07-2025 21:00:21,81,92,79.2,5,3050.078,7000.98,95,160.287,63,0,81,68.833,72.525,94.612,15314
80,04-07-2025 21:00:22,80,93,80.8,5,3050.078,7000.98,86,145.987,63,0,78,44.391,56.845,74.99,15254
80,04-07-2025 21:00:23,81,94,79.5,5,3050.078,7000.98,93,162.425,63,0,74,36.819,50.262,63.427,15247
80,04-07-2025 21:00:24,81,93,79.9,6,3050.391,7000.98,97,163.294,63,0,74,36.09,52.377,63.361,15249
80,04-07-2025 21:00:25,80,93,80,6,3050.391,7000.98,86,156.633,63,0,75,36.363,50.778,65.578,15245
80,04-07-2025 21:00:26,81,94,79.6,6,3050.391,7000.98,81,164.62,63,0,75,37.489,50.583,64.857,15240
80,04-07-2025 21:00:27,80,92,79.6,6,3050.391,7000.98,91,150.03,63,0,75,38.791,52.528,67.199,15243
80,04-07-2025 21:00:28,81,93,79.4,5,3050.391,7000.98,81,158.957,63,0,79,46.798,57.574,79.551,15301
80,04-07-2025 21:00:29,80,93,79.6,6,3027.57,7000.98,83,154.173,63,0,86,76.041,75.9,102.014,15304
80,04-07-2025 21:00:30,80,93,80,5,3027.57,7000.98,85,154.613,63,0,86,65.196,69.493,98.462,15356
80,04-07-2025 21:00:31,80,94,79.5,6,3027.258,7000.98,96,144.543,63,0,79,41.367,56.461,77.825,15284
80,04-07-2025 21:00:32,81,95,79.9,6,3027.258,7000.98,89,164.124,63,0,76,38.346,52.874,70.221,15280
80,04-07-2025 21:00:33,80,93,79,5,3027.008,7000.98,90,155.556,63,0,82,47.515,58.365,81.472,15307
80,04-07-2025 21:00:34,80,93,80.1,6,3027.258,7000.98,88,166.899,63,0,77,44.803,55.179,73.997,15296
80,04-07-2025 21:00:35,80,95,79.5,6,3027.258,7000.98,92,151.586,63,0,78,41.632,55.397,72.48,15325
80,04-07-2025 21:00:36,81,93,80.2,6,3027.258,7000.98,94,158.547,63,0,80,57.928,64.042,89.844,15349
80,04-07-2025 21:00:37,80,94,79.8,6,3027.258,7000.98,82,152.908,63,0,76,43.318,55.417,70.852,15346
80,04-07-2025 21:00:38,81,93,78.9,5,3027.258,7000.98,97,151.796,63,0,82,46.423,56.785,72.923,15340
80,04-07-2025 21:00:39,81,93,79.7,6,3027.258,7000.98,99,164.042,63,0,73,43.841,55.183,71.619,15321
80,04-07-2025 21:00:40,81,93,79.6,6,3027.258,7000.98,100,157.879,63,0,75,34.815,50.484,64.864,15314
80,04-07-2025 21:00:41,81,92,80.1,6,3027.258,7000.98,100,139.051,63,0,78,36.819,51.981,67.482,15313
80,04-07-2025 21:00:42,80,94,79.9,6,3027.258,7000.98,83,168.073,63,0,74,32.803,48.748,65.914,15313
80,04-07-2025 21:00:43,81,92,79.1,5,3027.008,7000.98,102,162.737,63,0,76,35.305,50.515,67.578,15307
80,04-07-2025 21:00:44,81,92,79.9,5,3027.258,7000.98,98,161.837,63,0,78,36.485,49.619,63.941,15316
80,04-07-2025 21:00:45,80,92,79.7,5,3027.258,7000.98,91,150.996,63,0,69,38.542,52.965,65.172,15325
80,04-07-2025 21:00:46,81,92,79.7,6,3027.258,7000.98,100,164.494,63,0,74,32.314,48.557,62.797,15312
80,04-07-2025 21:00:47,81,93,80.1,6,3027.258,7000.98,98,159.328,63,0,78,41.219,53.778,69.653,15309
80,04-07-2025 21:00:48,81,91,79.9,5,3027.258,7000.98,84,156.385,63,0,74,34.102,49.294,68.022,15307
80,04-07-2025 21:00:49,80,93,80.1,6,3027.258,7000.98,89,136.959,63,0,70,37.127,49.395,66.137,15300
80,04-07-2025 21:00:50,81,92,79.9,6,3027.258,7000.98,84,162.032,63,0,76,39.137,53.091,68.165,15308
80,04-07-2025 21:00:51,80,94,79.8,6,3027.258,7000.98,82,166.494,63,0,80,58.033,63.873,87.527,15391
80,04-07-2025 21:00:52,81,92,80.2,5,3027.258,7000.98,91,165.326,63,0,77,39.256,52.403,70.513,15314
80,04-07-2025 21:00:53,81,91,78.9,5,3027.008,7000.98,96,163.711,63,0,73,32.4,49.09,66.699,15312
80,04-07-2025 21:00:54,81,91,79.7,5,3027.508,7000.98,95,157.307,63,0,76,38.627,52.982,68.304,15310
80,04-07-2025 21:00:55,80,93,79.9,6,3027.508,7000.98,74,139.722,63,0,77,37.508,50.356,69.201,15317
80,04-07-2025 21:00:56,81,93,80.1,5,3027.508,7000.98,84,158.083,63,0,74,47.408,59.063,76.477,15369
80,04-07-2025 21:00:57,80,91,79.7,5,3027.508,7000.98,73,136.389,63,0,77,43.544,54.411,71.977,15373
80,04-07-2025 21:00:58,81,92,79,5,3027.508,7000.98,90,153.787,63,0,77,32.297,48.274,65.882,15375
80,04-07-2025 21:00:59,81,93,79.9,6,3027.508,7000.98,80,165.056,63,0,75,37.37,52.369,68.268,15374
80,04-07-2025 21:01:00,79,88,72.7,4,3059.508,7000.98,78,139.379,63,0,91,85.805,84.838,112.764,15399
80,04-07-2025 21:01:01,80,67,54.2,3,3123.258,7000.98,96,146.961,63,0,92,96.998,95.528,128.466,15456
80,04-07-2025 21:01:02,81,89,71.5,4,3123.258,7000.98,94,157.579,63,0,89,77.987,78.269,105.508,15471
80,04-07-2025 21:01:03,81,88,69.8,4,3134.883,7000.98,91,154.911,63,0,87,80.201,82.879,113.543,15395
80,04-07-2025 21:01:04,80,96,78.6,6,3137.508,7000.98,85,145.523,63,0,83,50.923,62.439,90.559,15385
80,04-07-2025 21:01:05,81,96,79,7,3137.508,7000.98,89,155.277,63,0,86,52.988,63.003,90.686,15392
80,04-07-2025 21:01:06,81,92,74.1,5,3137.383,7000.98,95,156.504,63,0,89,75.847,76.242,104.999,15466
80,04-07-2025 21:01:07,81,96,79.5,6,3137.383,7000.98,85,153.805,63,0,84,47.452,59.094,90.923,15473
80,04-07-2025 21:01:08,81,97,75.8,6,3169.133,7000.98,91,149.093,63,0,77,44.553,55.614,76.395,15447
80,04-07-2025 21:01:09,80,95,80,6,3159.461,7000.98,96,137.199,63,0,81,38.463,52.803,70.828,15368
80,04-07-2025 21:01:10,81,89,76.6,5,3159.461,7000.98,91,165.554,64,0,88,60.955,67.118,95.123,15361
80,04-07-2025 21:01:11,81,93,77.8,6,3207.422,7000.98,97,160.476,64,0,92,57.809,64.848,89.342,15363
80,04-07-2025 21:01:12,81,93,74.3,6,3207.422,7000.98,95,150.283,64,0,83,60.292,68.241,96.036,15357
80,04-07-2025 21:01:13,81,90,79.4,5,3205.359,7000.98,97,157.837,64,0,91,42.098,54.783,78.542,15365
80,04-07-2025 21:01:14,80,91,79.7,6,3235.297,7000.98,68,153.871,64,0,92,76.494,76.066,112.519,15335
80,04-07-2025 21:01:15,81,91,84,5,3235.297,7000.98,98,167.581,64,0,85,48.008,58.448,72.865,15349
80,04-07-2025 21:01:16,81,94,87.2,6,3235.297,7000.98,89,153.707,64,0,78,43.482,56.024,73.021,15329
80,04-07-2025 21:01:17,80,94,87.5,6,3235.609,7000.98,82,131.227,64,0,75,39.193,51.363,71.846,15344
80,04-07-2025 21:01:18,81,93,90.6,5,3235.297,7000.98,92,165.424,64,0,76,53.676,59.384,80.509,15353
80,04-07-2025 21:01:19,81,87,89.6,5,3196.305,7000.98,89,153.461,64,0,76,48.033,56.429,75.562,15305
80,04-07-2025 21:01:20,81,90,89.6,5,3196.305,7000.98,81,160.737,64,0,79,37.201,48.928,66.019,15294
80,04-07-2025 21:01:21,81,90,89.8,5,3196.305,7000.98,79,152.924,64,0,81,45.118,53.618,75.369,15320
80,04-07-2025 21:01:22,81,86,89.7,5,3196.742,7000.98,85,162.159,64,0,72,31.418,43.212,51.506,15261
80,04-07-2025 21:01:23,81,85,89.4,4,3207.742,7000.98,84,162.66,64,0,92,65.482,68.076,98.028,15320
80,04-07-2025 21:01:24,81,92,88,6,3288.305,7000.98,96,163.356,64,0,96,69.488,76.933,116.326,15320
80,04-07-2025 21:01:25,81,94,85.5,6,3304.305,7000.98,89,170.082,64,0,95,71.079,74.037,111.418,15318
80,04-07-2025 21:01:26,80,92,85.9,5,3320.305,7000.98,84,140.902,64,0,87,56.556,64.423,96.29,15301
80,04-07-2025 21:01:27,82,92,88.5,6,3326.93,7000.98,96,169.91,64,0,79,45.408,56.066,80.01,15293
80,04-07-2025 21:01:28,81,93,84.2,5,3320.305,7000.98,103,164.663,64,0,85,44.523,56.95,80.885,15311
80,04-07-2025 21:01:29,81,94,78.7,6,3320.305,7000.98,81,164.84,64,0,89,46.455,54.175,69.779,15307
80,04-07-2025 21:01:30,81,93,78.4,5,3336.305,7000.98,89,156.169,64,0,87,69.095,72.115,108.21,15306
80,04-07-2025 21:01:31,81,95,74.5,5,3335.992,7000.98,93,155.268,64,0,87,53.711,62.473,96.634,15299
80,04-07-2025 21:01:32,80,98,77.7,6,3341.992,7000.98,70,163.066,64,0,94,47.909,57.946,82.692,15279
80,04-07-2025 21:01:33,81,90,70.7,5,3335.742,7000.98,84,165.193,64,0,95,75.863,74.625,108.739,15376
80,04-07-2025 21:01:34,81,93,73.5,4,3335.992,7000.98,96,155.367,64,0,97,77.759,78.441,114.097,15287
80,04-07-2025 21:01:35,81,90,77.8,4,3335.992,7000.98,92,155.721,64,0,83,73.637,74.366,110.359,15290
80,04-07-2025 21:01:36,81,92,76.3,5,3351.992,7000.98,102,158.729,64,0,91,70.204,73.793,101.642,15340
80,04-07-2025 21:01:37,80,97,73.8,5,3367.992,7000.98,84,140.458,64,0,91,45.3,55.917,81.82,15313
80,04-07-2025 21:01:38,81,96,71.3,5,3368.117,7000.98,89,153.387,64,0,94,82.816,80.931,119.691,15313
80,04-07-2025 21:01:39,81,96,82.3,5,3367.867,7000.98,87,166.309,64,0,81,45.346,58.782,81.177,15288
80,04-07-2025 21:01:40,81,94,88,6,3367.867,7000.98,85,160.083,64,0,81,39.815,52.553,75.117,15279
80,04-07-2025 21:01:41,81,95,84.4,6,3367.867,7000.98,98,142.078,64,0,79,37.612,49.945,70.49,15296
80,04-07-2025 21:01:42,81,93,80.6,5,3367.867,7000.98,76,163.728,64,0,83,64.761,71.672,104.035,15317
80,04-07-2025 21:01:43,81,94,74.2,5,3367.805,7000.98,82,144.394,64,0,81,36.879,48.437,68.307,15279
80,04-07-2025 21:01:44,81,97,79.9,6,3367.93,7000.98,103,170.647,64,0,79,38.151,48.957,68.422,15274
80,04-07-2025 21:01:45,80,94,79.5,6,3367.93,7000.98,82,150.798,64,0,91,52.941,61.251,84.453,15302
80,04-07-2025 21:01:46,81,81,64.2,4,3367.93,7000.98,87,163.901,64,0,94,80.614,75.699,116.064,15365
80,04-07-2025 21:01:47,81,84,88.4,4,3367.93,7000.98,99,158.352,64,0,79,42.841,55.047,84.262,15349
80,04-07-2025 21:01:48,81,87,95.2,5,3390.734,7000.98,101,159.924,64,0,73,34.781,44.337,66.661,15290
80,04-07-2025 21:01:49,80,83,99.9,4,3390.734,7000.98,60,144.578,64,0,77,25.198,37.152,53.886,15236
80,04-07-2025 21:01:50,80,84,97.9,4,3390.734,7000.98,81,135.286,64,0,71,22.724,35,49.396,15232
80,04-07-2025 21:01:51,79,83,97.9,4,3390.734,7000.98,78,132.298,64,0,75,49.315,52.616,72.544,15254
80,04-07-2025 21:01:52,81,81,97.5,4,3390.734,7000.98,78,166.407,64,0,70,24.762,34.98,47.053,15208
80,04-07-2025 21:01:53,80,83,100.9,4,3390.734,7000.98,84,136.295,64,0,67,20.104,32.554,40.542,15209
80,04-07-2025 21:01:54,82,84,100.8,4,3390.922,7000.98,103,161.032,64,0,73,21.534,33.565,39.169,15187
80,04-07-2025 21:01:55,79,84,97.9,4,3391.047,7000.98,62,127.401,64,0,67,21.139,31.32,43.425,15193
80,04-07-2025 21:01:56,79,81,100.1,3,3391.047,7000.98,75,127.403,64,0,66,28.638,38.274,49.326,15260
80,04-07-2025 21:01:57,80,85,101.2,4,3400.672,7000.98,104,142.57,64,0,66,26.238,35.692,44.887,15256
80,04-07-2025 21:01:58,80,84,98.8,4,3400.547,7000.98,60,145.792,64,0,68,30.26,37.79,47.753,15273
80,04-07-2025 21:01:59,81,84,101.4,3,3387.477,7000.98,100,160.666,64,0,69,22.1,37.353,53.175,15251
80,04-07-2025 21:02:00,80,84,99,4,3387.477,7000.98,87,131.712,64,0,74,37.247,46.044,63.13,15282
80,04-07-2025 21:02:01,79,81,99.1,3,3387.164,7000.98,80,120.622,64,0,83,42.758,49.971,69.547,15370
80,04-07-2025 21:02:02,79,86,101.9,4,3387.164,7000.98,37,163.058,64,0,78,32.56,42.938,65.943,15298
80,04-07-2025 21:02:03,79,47,58.6,2,3387.164,7000.98,85,143.875,64,0,75,42.257,51.513,74.882,15329
80,04-07-2025 21:02:04,79,87,104.1,4,3387.164,7000.98,61,137.581,64,0,71,21.639,35.536,47.542,15330
80,04-07-2025 21:02:05,81,83,99.9,3,3387.164,7000.98,93,160.263,64,0,77,23.433,37.049,51.686,15334
80,04-07-2025 21:02:06,81,84,98.8,4,3387.164,7000.98,76,162.023,64,0,79,51.123,52.56,70.027,15385
80,04-07-2025 21:02:07,80,84,100.3,4,3387.164,7000.98,74,145.78,64,0,76,38.262,43.831,63.202,15317
80,04-07-2025 21:02:08,80,83,102.1,4,3387.039,7000.98,94,167.535,64,0,70,22.345,35.716,51.911,15317
80,04-07-2025 21:02:09,81,86,102.1,4,3371.539,7000.98,102,163.235,64,0,74,19.224,33.36,48.789,15313
80,04-07-2025 21:02:10,80,83,99.9,3,3371.539,7000.98,97,157.95,64,0,69,22.259,34.794,49.917,15308
80,04-07-2025 21:02:11,79,85,100.1,4,3371.539,7000.98,65,140.804,64,0,69,21.417,34.3,50.03,15304
80,04-07-2025 21:02:12,81,86,105.1,4,3371.539,7000.98,74,158.35,64,0,74,22.64,36.381,50.815,15309
80,04-07-2025 21:02:13,81,83,97.9,4,3371.539,7000.98,74,155.869,64,0,70,22.446,35.656,53.275,15310
80,04-07-2025 21:02:14,81,85,101.2,4,3371.539,7000.98,100,157.908,64,0,75,40.724,46.67,63.339,15292
80,04-07-2025 21:02:15,81,83,99.1,4,3371.539,7000.98,75,162.359,64,0,72,20.982,35.237,51.853,15282
80,04-07-2025 21:02:16,80,84,97.9,4,3371.539,7000.98,100,131.956,64,0,71,38.455,42.723,60.527,15209
80,04-07-2025 21:02:17,81,83,100.9,4,3371.539,7000.98,68,156.949,64,0,79,33.758,45.577,64.885,15113
80,04-07-2025 21:02:18,81,85,103.1,4,3371.539,7000.98,97,156.53,64,0,81,73.162,70.184,98.121,14682
80,04-07-2025 21:02:19,81,85,99,3,3371.539,7000.98,75,152.26,64,0,71,20.985,34.253,46.802,14660
80,04-07-2025 21:02:20,79,84,99.9,3,3371.539,7000.98,59,134.893,64,0,70,27.608,37.783,53.108,14658
80,04-07-2025 21:02:21,80,86,101.5,4,3371.539,7000.98,97,145.514,64,0,75,53.947,55.533,76.89,14710
80,04-07-2025 21:02:22,79,84,102.1,4,3371.539,7000.98,74,148.157,64,0,76,27.322,38.136,55.79,14678
80,04-07-2025 21:02:23,80,86,103.9,4,3371.539,7000.98,62,161.577,64,0,73,24.873,37.909,52.648,14670
80,04-07-2025 21:02:24,81,84,98.3,4,3371.539,7000.98,96,155.593,64,0,72,27.03,40.012,56.227,14696
80,04-07-2025 21:02:25,81,80,95.9,4,3371.852,7000.98,101,162.174,64,0,72,27.002,39.551,55.5,14710
80,04-07-2025 21:02:26,81,82,96.1,4,3371.852,7000.98,104,164.008,64,0,76,35.942,44.9,63.689,14730
80,04-07-2025 21:02:27,81,84,99.1,4,3371.852,7000.98,96,156.835,64,0,73,37.269,47.152,65.028,14735
80,04-07-2025 21:02:28,81,83,98.2,4,3371.852,7000.98,98,136.697,64,0,73,29.745,40.007,56.153,14735
80,04-07-2025 21:02:29,79,83,97.9,4,3371.852,7000.98,61,136.174,64,0,71,22.293,34.874,49.762,14728
80,04-07-2025 21:02:30,80,84,100.2,4,3371.852,7000.98,96,136.53,64,0,74,23.763,36.884,51.71,14728
80,04-07-2025 21:02:31,81,83,97.2,4,3371.852,7000.98,102,159.891,64,0,73,26.154,37.957,55.331,14727
80,04-07-2025 21:02:32,80,85,102.1,4,3371.852,7000.98,83,163.548,64,0,74,40.819,43.327,61.251,14734
80,04-07-2025 21:02:33,79,84,99.9,4,3371.852,7000.98,79,120.489,64,0,74,30.317,42.302,60.771,14815
80,04-07-2025 21:02:34,81,84,101.2,4,3371.852,7000.98,85,164.038,64,0,73,52.992,55.206,75.305,14691
80,04-07-2025 21:02:35,79,83,97.8,4,3371.852,7000.98,83,120.979,64,0,72,30.009,40.716,58.868,14695
80,04-07-2025 21:02:36,80,83,100.1,4,3371.852,7000.98,70,149.273,64,0,75,39.54,46.696,65.072,14741
80,04-07-2025 21:02:37,80,86,101.1,4,3372.102,7000.98,62,148.914,64,0,78,59.717,63.78,83.247,14828
80,04-07-2025 21:02:38,81,83,98.2,4,3372.102,7000.98,95,129.161,64,0,75,22.394,37.166,54.98,14839
80,04-07-2025 21:02:39,81,83,98.9,4,3372.102,7000.98,92,164.042,64,0,68,21.682,36.183,50.214,14825
80,04-07-2025 21:02:40,81,82,96.9,4,3372.102,7000.98,78,153.282,64,0,72,20.631,34.696,49.848,14832
80,04-07-2025 21:02:41,81,83,97.3,4,3372.102,7000.98,91,137.741,64,0,73,24.972,37.824,53.588,14843
80,04-07-2025 21:02:42,80,82,97.9,4,3372.164,7000.98,87,161.508,64,0,71,22.431,36.798,52.082,14830
80,04-07-2025 21:02:43,81,84,100.2,4,3372.164,7000.98,100,163.099,64,0,73,23.71,37.124,52.116,14830
80,04-07-2025 21:02:44,79,83,98.8,4,3372.914,7000.98,59,120.336,64,0,72,18.023,33.503,45.405,14824
80,04-07-2025 21:02:45,79,82,96.4,4,3372.914,7000.98,65,124.45,64,0,70,21.909,33.983,47.456,14829
80,04-07-2025 21:02:46,80,82,97.1,4,3372.914,7000.98,78,141.414,64,0,67,17.301,33.07,45.281,14821
80,04-07-2025 21:02:47,80,83,98.9,4,3372.914,7000.98,106,142.83,64,0,69,22.883,36.149,50.023,14817
80,04-07-2025 21:02:48,81,83,98.1,4,3372.914,7000.98,103,143.701,64,0,73,22.257,34.636,46.172,14815
80,04-07-2025 21:02:49,81,83,98.1,4,3398.609,7000.98,73,156.17,64,0,73,37.201,49.054,67.085,14832
80,04-07-2025 21:02:50,82,83,98.1,4,3398.734,7000.98,101,159.396,64,0,77,24.885,38.649,53.661,14822
80,04-07-2025 21:02:51,79,83,98.8,4,3398.734,7000.98,79,119.068,64,0,72,51.047,53.188,72.412,14847
80,04-07-2025 21:02:52,80,83,102.2,4,3399.859,7000.98,96,135.253,64,0,71,25.178,36.925,56.233,14839
80,04-07-2025 21:02:53,80,85,100.9,4,3399.859,7000.98,73,136.297,64,0,72,24.493,37.622,53.489,14847
80,04-07-2025 21:02:54,80,85,101.4,4,3399.859,7000.98,105,155.84,64,0,80,20.278,34.252,48.396,14847
80,04-07-2025 21:02:55,81,85,99.9,4,3399.922,7000.98,77,161.237,64,0,70,24.097,37.003,52.462,14844
80,04-07-2025 21:02:56,81,84,101.9,4,3399.922,7000.98,74,160.987,64,0,74,40.192,49.324,69.174,14893
80,04-07-2025 21:02:57,80,86,99.8,4,3399.922,7000.98,64,160.848,64,0,73,38.029,46.056,63.831,14889
80,04-07-2025 21:02:58,80,84,102,4,3399.922,7000.98,59,159.665,64,0,78,50.787,52.944,73.144,14879
80,04-07-2025 21:02:59,80,85,103.4,4,3400.422,7000.98,68,143.005,64,0,74,24.805,38.304,57.652,14863
80,04-07-2025 21:03:00,79,87,96.9,4,3399.797,7000.98,67,124.312,64,0,73,27.475,38.129,50.825,14881
80,04-07-2025 21:03:01,79,82,101.8,3,3400.297,7000.98,60,123.368,64,0,78,44.504,49.107,69.015,14904
80,04-07-2025 21:03:02,81,85,99.4,4,3399.797,7000.98,90,147.154,64,0,73,24.368,37.813,55.619,14890
80,04-07-2025 21:03:03,80,83,97.6,4,3400.297,7000.98,69,140.617,65,0,72,31.307,42.312,61.127,14890
80,04-07-2025 21:03:04,80,83,100.6,4,3400.297,7000.98,72,147.157,65,0,71,25.04,37.192,51.766,14869
80,04-07-2025 21:03:05,80,84,94.9,4,3399.797,7000.98,72,124.91,65,0,73,24.389,37.725,53.352,14870
80,04-07-2025 21:03:06,81,81,96.5,4,3400.297,7000.98,105,157.301,65,0,81,50.772,54.741,77.269,14920
80,04-07-2025 21:03:07,80,82,93.2,4,3400.297,7000.98,75,153.856,65,0,73,24.561,38.08,51.979,14882
80,04-07-2025 21:03:08,80,81,98.9,4,3400.297,7000.98,74,135.801,65,0,73,24.362,39.092,53.28,14872
80,04-07-2025 21:03:09,80,84,95.2,4,3400.297,7000.98,84,129.529,65,0,72,19.27,33.958,48.069,14865
80,04-07-2025 21:03:10,82,81,96.9,4,3400.297,7000.98,103,163.877,65,0,72,23.509,36.651,46.826,14855
80,04-07-2025 21:03:11,81,81,96.1,4,3400.297,7000.98,89,158.034,65,0,74,19.768,34.742,46.629,14851
80,04-07-2025 21:03:12,81,82,98.1,4,3400.297,7000.98,91,158.05,65,0,70,20.498,35.027,47.491,14844
80,04-07-2025 21:03:13,81,83,96.9,4,3406.922,7000.98,105,163.879,65,0,70,21.16,34.451,47.302,14830
80,04-07-2025 21:03:14,80,84,98.9,4,3400.297,7000.98,88,122.431,65,0,71,31.458,40.804,54.58,14807
80,04-07-2025 21:03:15,81,85,98.2,4,3400.297,7000.98,108,158.183,65,0,71,21.268,34.692,49.282,14817
80,04-07-2025 21:03:16,80,83,102.7,4,3400.297,7000.98,84,153.73,65,0,76,46.831,53.269,70.576,14847
80,04-07-2025 21:03:17,81,97,95.1,6,3399.922,7000.98,82,164.288,65,0,76,51.271,53.493,73.291,14829
80,04-07-2025 21:03:18,79,83,101.7,4,3400.422,7000.98,62,126.762,65,0,76,24.127,35.924,54.99,14833
80,04-07-2025 21:03:19,81,83,101.2,4,3406.422,7000.98,67,151.707,65,0,71,36.38,43.457,59.789,14814
80,04-07-2025 21:03:20,81,83,99.4,3,3399.922,7000.98,104,151.313,65,0,74,23.519,35.285,47.133,14809
80,04-07-2025 21:03:21,80,85,97.9,4,3400.422,7000.98,79,160.44,65,0,74,44.346,49.961,70.536,14839
80,04-07-2025 21:03:22,76,83,58.9,4,3424.797,7000.98,55,65.257,65,0,82,45.159,48.465,69.234,14864
80,04-07-2025 21:03:23,75,24,31.8,1,2894.172,7000.98,37,96.745,65,0,85,58.338,59.033,82.308,14601
80,04-07-2025 21:03:24,75,31,83.2,2,3034.867,7000.98,57,76.957,65,0,77,61.255,66.609,98.705,14544
80,04-07-2025 21:03:25,76,41,120.8,2,2931.652,7000.98,56,107.216,65,0,69,21.801,28.383,42.327,14400
80,04-07-2025 21:03:26,76,49,119.4,2,2906.34,7000.98,64,106.35,65,0,72,16.938,22.077,36.227,14331
80,04-07-2025 21:03:27,76,49,119.5,2,2906.34,7000.98,65,106.849,64,0,68,38.952,34.873,51.938,14326
80,04-07-2025 21:03:28,76,49,119.4,2,2906.34,7000.98,63,106.477,64,0,65,15.582,24.408,36.68,14233
80,04-07-2025 21:03:29,75,50,120.6,2,2905.84,7000.98,56,106.197,64,0,68,15.89,22.409,32.763,14230
80,04-07-2025 21:03:30,75,50,119.7,2,2906.34,7000.98,56,106.953,64,0,68,16.792,23.357,37.365,14229
80,04-07-2025 21:03:31,75,50,120.5,2,2905.84,7000.98,65,106.663,64,0,65,17.688,25.144,36.178,14222
80,04-07-2025 21:03:32,75,50,120.5,2,2906.34,7000.98,64,106.207,64,0,67,25.654,31.612,45.186,14197
80,04-07-2025 21:03:33,75,50,119.4,2,2905.84,7000.98,58,106.236,64,0,70,16.795,23.258,36.447,14211
80,04-07-2025 21:03:34,74,44,99.6,2,2856.34,7000.98,54,104.39,64,0,91,80.082,77.05,104.414,14248
80,04-07-2025 21:03:35,74,45,104.5,2,2858.34,7000.98,62,104.662,64,0,68,32.069,33.077,52.409,14238
80,04-07-2025 21:03:36,74,42,76.9,2,2883.215,7000.98,66,107.133,64,0,65,35.168,36.341,50.758,14314
80,04-07-2025 21:03:37,74,37,118.7,2,2883.82,7000.98,62,107.466,64,0,73,21.037,31.195,46.922,14305
80,04-07-2025 21:03:38,74,50,120.5,2,2878.133,7000.98,56,106.153,64,0,77,24.2,36.906,55.714,14323
80,04-07-2025 21:03:39,71,45,66.4,2,2908.133,7000.98,36,64.154,64,0,90,37.757,45.571,65.219,14553
80,04-07-2025 21:03:40,72,28,67.4,2,2921.133,7000.98,64,83.577,64,0,93,82.926,81.001,116.502,14684
80,04-07-2025 21:03:41,73,35,98.9,2,2948.945,7000.98,58,105.41,64,0,96,80.238,72.28,113.252,14570
80,04-07-2025 21:03:42,73,39,119.9,2,2948.82,7000.98,55,104.505,64,0,97,60.521,64.969,103.506,14560
80,04-07-2025 21:03:43,73,45,120.6,2,2948.82,7000.98,55,103.956,64,0,95,68.731,67.261,104.974,14569
80,04-07-2025 21:03:44,73,45,119.9,2,2949.32,7000.98,63,103.749,64,0,95,84.307,69.802,109.276,14579
80,04-07-2025 21:03:45,73,44,120.6,2,2949.008,7000.98,65,105.072,64,0,97,89.356,79.566,115.737,14589
80,04-07-2025 21:03:46,72,46,120.5,2,2948.258,7000.98,63,105.179,64,0,96,69.96,65.92,101.161,14549
80,04-07-2025 21:03:47,72,47,119.9,2,2935.008,7000.98,55,104.716,64,0,98,73.816,71.159,104.062,14538
80,04-07-2025 21:03:48,72,47,120.6,2,2935.008,7000.98,56,104.33,64,0,96,74.759,67.178,105.018,14540
80,04-07-2025 21:03:49,72,47,119.9,2,2935.008,7000.98,64,104.418,64,0,97,75.26,69.485,103.825,14547
80,04-07-2025 21:03:50,72,47,119.9,2,2935.008,7000.98,64,104.642,63,0,97,77.901,68.521,106.846,14563
80,04-07-2025 21:03:51,72,47,119.8,2,2935.008,7000.98,58,104.292,63,0,97,89,88.623,113.48,14663
80,04-07-2025 21:03:52,72,47,120.7,2,2938.758,7000.98,56,104.015,63,0,98,79.839,73.257,101.222,14614
80,04-07-2025 21:03:53,72,47,120.5,2,2942.508,7000.98,58,104.326,63,0,98,78.259,67.617,102.855,14630
80,04-07-2025 21:03:54,69,42,108.8,2,3006.508,7000.98,35,62.541,63,0,86,31.777,37.155,64.193,14657
80,04-07-2025 21:03:55,73,4,22.3,0,2825.445,7000.98,99,141.156,63,0,92,26.665,38.737,64.252,14766
80,04-07-2025 21:03:56,75,59,89.7,3,2825.445,7000.98,82,156.217,63,0,89,60.273,67.325,102.407,14821
80,04-07-2025 21:03:57,75,78,88.7,4,2825.445,7000.98,88,162.199,63,0,95,63.103,70.382,110.215,14870
80,04-07-2025 21:03:58,76,85,88.7,5,2822.945,7000.98,82,162.433,63,0,96,78.612,76.997,116.29,14917
80,04-07-2025 21:03:59,76,85,82.4,4,2886.445,7000.98,95,168.718,63,0,90,60.668,71.935,110.318,14909
80,04-07-2025 21:04:00,77,88,83.2,5,2918.945,7000.98,81,168.783,63,0,95,69.171,75.506,110.548,14915
80,04-07-2025 21:04:01,76,82,65.9,4,2998.945,7000.98,79,148.111,63,0,98,86.333,84.21,116.738,14949
