0,04-07-2025 20:24:49,Hardware monitoring log v1.6,,,,,,,,,,,,,,
1,04-07-2025 20:24:49,NVIDIA GeForce RTX 2070,,,,,,,,,,,,,,
2,04-07-2025 20:24:49,GPU temperature,GPU usage,Framerate,BUS usage,Memory usage,Memory clock,Power percent,Power,Fan speed,No load limit,CPU temperature,CPU8 usage,CPU usage,CPU power,RAM usage
80,04-07-2025 20:28:14,68,65,161.9,1,6328.492,7000.98,58,118.752,44,0,85,68.504,64.278,95.723,14725
80,04-07-2025 20:28:15,69,68,149.7,1,6328.242,7000.98,70,127.285,44,0,83,72.757,68.889,99.012,14702
80,04-07-2025 20:28:16,69,67,171.4,1,6328.68,7000.98,79,134.894,45,0,84,68.724,61.364,94.123,14693
80,04-07-2025 20:28:17,68,76,158.3,2,6329.68,7000.98,63,109.743,45,0,82,68.087,61.014,94.135,14685
80,04-07-2025 20:28:18,68,64,129.8,2,6328.93,7000.98,70,117.394,45,0,84,68.721,63.398,95.279,14689
80,04-07-2025 20:28:19,68,60,139.7,2,6328.93,7000.98,62,117.074,45,0,85,68.551,64.071,97.167,14696
80,04-07-2025 20:28:20,69,56,144.8,2,6328.18,7000.98,78,121.08,45,0,84,77.437,75.398,106.062,14869
80,04-07-2025 20:28:21,68,59,126.6,1,6328.93,7000.98,73,116.983,45,0,92,82.352,82.947,113.896,14957
80,04-07-2025 20:28:22,68,54,123.8,1,6327.742,7000.98,71,113.068,45,0,88,84.597,83.435,114.642,15099
80,04-07-2025 20:28:23,68,57,134.6,1,6328.742,7000.98,66,117.963,45,0,89,79.299,76.561,108.446,15129
80,04-07-2025 20:28:24,69,59,159.7,1,6328.742,7000.98,69,132.849,45,0,88,69.814,66.239,101.795,15060
80,04-07-2025 20:28:25,69,70,160.3,1,6328.992,7000.98,69,117.014,46,0,87,66.088,62.208,94.92,15067
80,04-07-2025 20:28:26,69,71,143.8,1,6328.992,7000.98,67,125.575,46,0,87,74.063,71.085,101.631,15053
80,04-07-2025 20:28:27,69,66,153.9,1,6328.242,7000.98,69,121.444,47,0,85,68.543,60.245,91.021,15031
80,04-07-2025 20:28:28,70,62,167.9,2,6328.242,7000.98,70,129.068,47,0,84,68.54,59.623,90.651,15027
80,04-07-2025 20:28:29,71,70,168.9,1,6327.242,7000.98,77,137.531,47,0,84,68.089,59.563,89.96,15004
80,04-07-2025 20:28:30,71,74,168.5,1,6327.242,7000.98,80,137.131,48,0,84,66.335,60.334,92.232,15028
80,04-07-2025 20:28:31,71,73,177.5,1,6327.242,7000.98,69,135.675,48,0,82,66.817,58.579,90.059,15028
80,04-07-2025 20:28:32,71,70,175.8,1,6326.242,7000.98,63,126.843,48,0,83,67.637,58.502,87.379,15022
80,04-07-2025 20:28:33,70,70,148.5,1,6326.242,7000.98,66,114.37,48,0,83,70.668,63.652,93.8,15033
80,04-07-2025 20:28:34,70,59,158.6,2,6326.242,7000.98,71,118.795,48,0,84,68.107,61.21,93.589,15026
80,04-07-2025 20:28:35,71,61,155.7,1,6327.242,7000.98,74,127.495,48,0,85,72.972,67.49,99.337,14992
80,04-07-2025 20:28:36,70,64,154.4,1,6326.492,7000.98,67,121.714,48,0,87,73.837,68.483,100.794,15050
80,04-07-2025 20:28:37,71,62,169.1,1,6327.242,7000.98,76,130.461,48,0,84,67.354,61.925,95.169,15055
80,04-07-2025 20:28:38,71,72,167.3,1,6326.492,7000.98,80,131.267,49,0,87,70.213,65.241,97.193,15194
80,04-07-2025 20:28:39,72,69,158.5,1,6327.117,7000.98,81,129.495,49,0,86,71.614,67.748,98.59,15238
80,04-07-2025 20:28:40,71,67,157.8,1,6327.117,7000.98,69,129.91,49,0,81,65.64,59.87,91.622,15176
80,04-07-2025 20:28:41,70,66,141.7,1,6327.867,7000.98,57,100.314,49,0,86,69.884,64.542,94.239,15149
80,04-07-2025 20:28:42,71,53,141.8,1,6326.867,7000.98,74,120.095,49,0,83,67.918,66.355,97.603,15151
80,04-07-2025 20:28:43,71,60,149.7,1,6327.867,7000.98,70,121.871,49,0,82,67.976,62.33,96.452,15164
80,04-07-2025 20:28:44,71,63,153.6,2,6326.617,7000.98,65,119.831,49,0,83,70.475,65.696,98.381,15175
80,04-07-2025 20:28:45,71,62,165.9,1,6327.617,7000.98,64,119.39,49,0,84,64.907,59.771,92.484,15175
80,04-07-2025 20:28:46,71,62,163.6,1,6327.617,7000.98,63,112.784,49,0,84,65.916,61.085,93.645,15178
80,04-07-2025 20:28:47,71,59,159.7,1,6327.617,7000.98,68,122.65,49,0,84,66.935,60.739,92.518,15181
80,04-07-2025 20:28:48,71,59,143.6,1,6327.617,7000.98,56,114.617,49,0,84,71.422,65.101,97.216,15203
80,04-07-2025 20:28:49,71,56,153.4,2,6329.758,7000.98,61,108.753,49,0,82,68.412,61.867,92.279,15193
80,04-07-2025 20:28:50,72,57,164.3,2,6329.758,7000.98,69,126.234,49,0,82,63.895,61.842,93.234,15197
80,04-07-2025 20:28:51,71,62,152.9,1,6331.508,7000.98,62,134.135,49,0,87,73.764,70.103,101.959,15300
80,04-07-2025 20:28:52,72,63,171.2,1,6330.508,7000.98,78,130.757,50,0,84,67.441,62.169,94.518,15229
80,04-07-2025 20:28:53,72,71,183.8,2,6330.508,7000.98,79,130.793,50,0,81,68.03,60.767,95.214,15223
80,04-07-2025 20:28:54,71,71,167.4,1,6330.195,7000.98,64,120.436,50,0,88,67.933,61.579,89.619,15198
80,04-07-2025 20:28:55,71,53,169.8,1,6331.32,7000.98,63,115.528,50,0,82,64.32,59.089,90.526,15195
80,04-07-2025 20:28:56,71,58,150.9,1,6331.32,7000.98,64,112.604,50,0,85,71.314,65.22,94.134,15250
80,04-07-2025 20:28:57,72,53,149.4,1,6331.57,7000.98,74,118.396,50,0,83,66.555,59.934,92.487,15237
80,04-07-2025 20:28:58,72,58,168.7,1,6332.82,7000.98,79,133.231,50,0,80,64.186,57.055,87.248,15245
80,04-07-2025 20:28:59,71,65,156.5,1,6334.133,7000.98,60,112.896,50,0,82,67.743,59.927,86.556,15267
80,04-07-2025 20:29:00,72,60,144.5,1,6337.258,7000.98,77,126.706,50,0,83,76.504,74.001,102.049,15227
80,04-07-2025 20:29:01,72,60,153.9,1,6338.945,7000.98,65,112.806,50,0,88,71.6,67.668,98.904,15263
80,04-07-2025 20:29:02,72,58,124.8,1,6337.945,7000.98,75,119.46,50,0,85,74.769,71.335,103.185,15234
80,04-07-2025 20:29:03,72,58,138.8,1,6339.195,7000.98,60,121.363,50,0,82,68.559,62.309,95.69,15245
80,04-07-2025 20:29:04,72,64,140.7,2,6338.008,7000.98,71,125.235,50,0,82,70.441,63.524,94.587,15257
80,04-07-2025 20:29:05,72,65,156.4,2,6339.008,7000.98,71,120.402,50,0,84,68.309,63.434,94.944,15250
80,04-07-2025 20:29:06,72,65,120.8,2,6337.883,7000.98,73,114.703,50,0,90,80.593,76.005,105.943,15288
80,04-07-2025 20:29:07,72,52,117.6,1,6338.883,7000.98,61,112.309,50,0,89,79.795,75.632,107.236,15221
80,04-07-2025 20:29:08,72,61,139.5,2,6338.945,7000.98,69,108.99,51,0,84,72.751,67.751,100.404,15251
80,04-07-2025 20:29:09,73,63,165.6,2,6339.945,7000.98,74,126.199,51,0,84,67.285,61.106,93.196,15230
80,04-07-2025 20:29:10,72,66,145.9,1,6339.758,7000.98,70,123.781,51,0,82,68.702,62.319,94.642,15224
80,04-07-2025 20:29:11,73,65,178.6,1,6326.234,7000.98,79,134.215,51,0,82,66.64,60.94,90.797,15260
80,04-07-2025 20:29:12,73,72,205.3,1,6325.547,7000.98,70,123.649,51,0,83,67.354,59.366,88.335,15261
80,04-07-2025 20:29:13,73,68,182.9,1,6327.109,7000.98,79,127.584,52,0,82,67.567,61.241,91.235,15269
80,04-07-2025 20:29:14,73,67,176.5,1,6332.797,7000.98,72,125.219,52,0,87,72.726,65.216,94.323,15240
80,04-07-2025 20:29:15,73,63,153.3,1,6332.422,7000.98,74,126.927,52,0,83,72.427,68.571,99.851,15225
80,04-07-2025 20:29:16,73,63,162.8,1,6332.047,7000.98,67,119.984,52,0,86,73.992,66.168,96.497,15259
80,04-07-2025 20:29:17,73,66,162.5,2,6332.297,7000.98,67,125.631,52,0,82,68.985,62.309,94.388,15254
80,04-07-2025 20:29:18,73,66,152.4,2,6331.547,7000.98,76,126.112,52,0,83,67.111,61.615,94.145,15258
80,04-07-2025 20:29:19,73,63,169.7,2,6331.547,7000.98,78,126.53,52,0,82,68.277,60.786,91.796,15224
80,04-07-2025 20:29:20,74,67,180.6,1,6331.547,7000.98,67,137.612,52,0,79,65.585,57.456,86.345,15206
80,04-07-2025 20:29:21,73,70,144.7,1,6331.547,7000.98,66,121.412,52,0,88,69.882,67.048,97.547,15246
80,04-07-2025 20:29:22,73,59,142.7,1,6332.547,7000.98,70,128.614,52,0,81,69.087,63.89,95.521,15220
80,04-07-2025 20:29:23,74,64,144.9,2,6332.547,7000.98,79,129.45,52,0,82,68.307,59.853,90.261,15218
80,04-07-2025 20:29:24,74,66,152.7,1,6331.672,7000.98,73,131.431,52,0,80,67.423,59.52,86.881,15221
80,04-07-2025 20:29:25,74,72,154.6,2,6332.422,7000.98,75,127.17,53,0,80,69.254,60.495,89.431,15214
80,04-07-2025 20:29:26,73,69,129.9,2,6331.672,7000.98,61,116.028,53,0,80,70.591,63.989,93.439,15204
80,04-07-2025 20:29:27,73,58,139.4,2,6332.422,7000.98,69,119.039,53,0,82,69.75,62.311,93.812,15207
80,04-07-2025 20:29:28,73,59,132.7,1,6331.547,7000.98,75,119.194,53,0,84,71.803,64.95,94.575,15219
80,04-07-2025 20:29:29,73,60,133.5,1,6331.984,7000.98,64,120.439,53,0,84,67.973,62.969,94.68,15202
80,04-07-2025 20:29:30,73,60,110.6,1,6332.109,7000.98,68,117.249,53,0,84,74.362,71.042,100.378,15224
80,04-07-2025 20:29:31,74,62,139.8,2,6332.859,7000.98,66,132.737,53,0,85,67.105,61.306,92.526,15217
80,04-07-2025 20:29:32,74,69,121.8,2,6332.859,7000.98,65,131.552,53,0,85,65.677,62.147,94.317,15223
80,04-07-2025 20:29:33,74,64,132.4,2,6332.609,7000.98,80,131.388,53,0,84,74.155,67.49,99.206,15228
80,04-07-2025 20:29:34,74,68,155.7,2,6331.609,7000.98,79,133.749,53,0,84,74.024,66.233,96.535,15232
80,04-07-2025 20:29:35,73,59,105.7,2,6333.734,7000.98,74,119.271,53,0,82,73.142,69.84,103.509,15249
80,04-07-2025 20:29:36,73,57,115.9,1,6315.422,7000.98,54,113.086,53,0,87,77.028,74.104,103.624,15332
80,04-07-2025 20:29:37,73,54,125.8,1,6256.305,7000.98,79,123.481,53,0,85,70.801,65.606,98.023,15283
80,04-07-2025 20:29:38,73,62,132.7,2,6256.555,7000.98,72,116.758,53,0,84,68.874,63.968,96.119,15285
80,04-07-2025 20:29:39,73,59,136.6,1,6256.18,7000.98,71,121.231,53,0,84,73.453,67.683,98.942,15283
80,04-07-2025 20:29:40,74,61,148.6,2,6254.68,7000.98,58,129.265,53,0,81,67.231,59.559,91.873,15272
80,04-07-2025 20:29:41,73,61,148.4,1,6254.68,7000.98,65,110.268,53,0,84,68.538,62.468,94.64,15278
80,04-07-2025 20:29:42,73,56,151.1,1,6255.68,7000.98,71,117.033,53,0,84,68.342,61.258,94.21,15258
80,04-07-2025 20:29:43,73,62,167.8,2,6256.43,7000.98,70,119.388,53,0,82,70.041,63.065,95.064,15251
80,04-07-2025 20:29:44,73,64,157.9,2,6256.43,7000.98,62,113.908,53,0,83,69.714,63.532,94.986,15230
80,04-07-2025 20:29:45,73,60,146.4,1,6255.43,7000.98,60,121.229,53,0,89,76.161,73.195,103.152,15229
80,04-07-2025 20:29:46,74,65,166.6,1,6255.43,7000.98,70,128.691,53,0,83,67.802,61.15,94.901,15236
80,04-07-2025 20:29:47,74,68,177.5,1,6273.563,7000.98,70,121.33,53,0,80,64.97,56.971,86.888,15235
80,04-07-2025 20:29:48,74,61,165.9,1,6273.813,7000.98,65,127.698,53,0,80,64.454,59.328,88.58,15258
80,04-07-2025 20:29:49,74,67,150.7,1,6274.563,7000.98,68,125.61,53,0,79,69.572,61.941,91.287,15253
80,04-07-2025 20:29:50,74,66,135.7,2,6273.813,7000.98,72,124.353,53,0,82,71.159,64.092,94.738,15254
80,04-07-2025 20:29:51,73,61,127.5,2,6257.68,7000.98,71,117.183,53,0,87,80.297,75.365,103.728,15357
80,04-07-2025 20:29:52,74,57,134.5,1,6257.43,7000.98,75,125.16,53,0,83,74.14,70.516,102.943,15246
80,04-07-2025 20:29:53,73,63,146.5,2,6257.43,7000.98,62,121.839,53,0,81,68.777,62.807,95.196,15227
80,04-07-2025 20:29:54,74,61,144.7,2,6256.68,7000.98,77,123.041,53,0,80,69.121,62.308,91.111,15214
80,04-07-2025 20:29:55,74,66,142.5,2,6257.43,7000.98,83,134.135,53,0,82,70.754,63.937,95.303,15218
80,04-07-2025 20:29:56,74,69,132.8,2,6273.938,7000.98,75,130.407,53,0,85,74.915,67.781,98.676,15273
80,04-07-2025 20:29:57,74,67,139.9,2,6279.031,7000.98,64,125.785,53,0,83,70.806,64.53,95.772,15274
80,04-07-2025 20:29:58,74,65,141.4,2,6279.031,7000.98,71,125,53,0,83,67.059,62.957,94.939,15266
80,04-07-2025 20:29:59,73,61,123.4,2,6293.539,7000.98,69,112.899,54,0,85,70.863,66.164,97.699,15273
80,04-07-2025 20:30:00,73,54,113.2,1,6301.602,7000.98,72,117.718,54,0,84,83.502,80.767,109.604,15315
80,04-07-2025 20:30:01,73,61,149.6,1,6296.664,7000.98,63,111.286,54,0,90,73.162,68.103,99.484,15384
80,04-07-2025 20:30:02,73,57,133.2,1,6296.539,7000.98,71,118.436,54,0,86,79.192,75.488,104.795,15285
80,04-07-2025 20:30:03,74,64,155.7,1,6296.789,7000.98,71,124.774,54,0,86,69.83,63.958,95.853,15316
80,04-07-2025 20:30:04,74,69,161.8,2,6296.039,7000.98,78,128.964,54,0,82,69.091,61.018,93.613,15301
80,04-07-2025 20:30:05,74,69,150.8,2,6297.039,7000.98,74,123.801,54,0,85,69.225,62.612,94.022,15296
80,04-07-2025 20:30:06,73,59,128.8,2,6296.039,7000.98,61,121.903,54,0,86,73.966,70.861,102.42,15388
80,04-07-2025 20:30:07,73,56,127.5,1,6295.008,7000.98,66,114.268,54,0,84,75.033,70.486,100.197,15261
80,04-07-2025 20:30:08,74,58,144.5,1,6294.008,7000.98,76,126.84,54,0,84,70.644,64.409,95.96,15281
80,04-07-2025 20:30:09,74,63,148.5,1,6294.508,7000.98,71,118.588,54,0,83,68.992,60.912,93.323,15289
80,04-07-2025 20:30:10,73,62,145.8,2,6293.758,7000.98,71,108.674,54,0,82,68.338,61.466,93.241,15267
80,04-07-2025 20:30:11,73,60,143.9,1,6272.625,7000.98,60,121.178,54,0,80,67.381,59.824,88.335,15266
80,04-07-2025 20:30:12,74,62,167.6,1,6272.375,7000.98,78,136.078,54,0,81,68.01,60.693,88.186,15261
80,04-07-2025 20:30:13,74,70,189.7,1,6272.625,7000.98,79,128.109,54,0,82,69.632,62.419,92.754,15262
80,04-07-2025 20:30:14,74,68,189.7,1,6272.625,7000.98,71,117.19,54,0,81,68,59.792,90.634,15270
80,04-07-2025 20:30:15,75,64,186.7,1,6271.875,7000.98,78,136.008,54,0,83,66.483,61.948,94.888,15254
80,04-07-2025 20:30:16,75,73,183.8,1,6271.875,7000.98,71,128.398,54,0,83,67.02,60.961,91.187,15245
80,04-07-2025 20:30:17,75,70,170.5,2,6272.625,7000.98,78,137.988,54,0,81,68.758,62.557,93.506,15247
80,04-07-2025 20:30:18,74,72,167.9,2,6278.625,7000.98,75,122.721,54,0,82,68.124,62.347,94.668,15251
80,04-07-2025 20:30:19,75,67,163.3,2,6279.375,7000.98,79,118.263,54,0,80,64.124,60.796,90.897,15253
80,04-07-2025 20:30:20,75,70,170.9,1,6279.375,7000.98,68,127.131,54,0,82,66.396,59.524,91.508,15254
80,04-07-2025 20:30:21,74,64,159.7,1,6279.375,7000.98,69,129.125,54,0,88,74.169,69.323,101.112,15344
80,04-07-2025 20:30:22,74,66,144.3,1,6260.961,7000.98,67,117.346,54,0,87,77.064,70.799,100.204,15254
80,04-07-2025 20:30:23,74,60,144.7,2,6261.461,7000.98,74,123.567,54,0,84,73.382,66.309,97.539,15266
80,04-07-2025 20:30:24,74,62,146.7,2,6261.461,7000.98,68,120.351,54,0,82,67.024,58.275,88.106,15266
80,04-07-2025 20:30:25,74,65,141.9,2,6261.586,7000.98,72,120.874,54,0,83,71.586,61.311,87.639,15272
80,04-07-2025 20:30:26,74,63,144.8,2,6261.586,7000.98,71,126.264,54,0,80,71.709,61.654,90.429,15259
80,04-07-2025 20:30:27,75,66,175.4,1,6261.586,7000.98,77,127.374,54,0,82,66.34,58.228,88.178,15259
80,04-07-2025 20:30:28,74,67,161.5,1,6260.461,7000.98,70,128.979,54,0,82,64.882,58.717,85.006,15263
80,04-07-2025 20:30:29,74,67,161.6,1,6261.461,7000.98,71,125.815,54,0,81,65.924,58.439,85.618,15262
80,04-07-2025 20:30:30,75,68,167.5,2,6267.594,7000.98,68,125.877,54,0,83,68.271,61.749,89.513,15238
80,04-07-2025 20:30:31,74,62,134.3,1,6268.906,7000.98,76,118.914,54,0,82,68.63,61.008,90.266,15265
80,04-07-2025 20:30:32,74,59,123.5,2,6263.961,7000.98,69,115.736,54,0,82,71.347,64.656,93.303,15263
80,04-07-2025 20:30:33,74,58,135.6,2,6264.836,7000.98,70,121.151,54,0,81,69.681,63.838,93.659,15265
80,04-07-2025 20:30:34,74,61,130.9,2,6264.086,7000.98,68,121.122,54,0,82,70.331,63.813,93.265,15246
80,04-07-2025 20:30:35,74,57,118.8,2,6265.086,7000.98,68,119.246,54,0,83,76.127,71.585,104.59,15252
80,04-07-2025 20:30:36,73,59,120.7,2,6280.844,7000.98,67,114.403,54,0,89,76.418,72.767,102.105,15308
80,04-07-2025 20:30:37,74,54,120.2,1,6280.719,7000.98,73,122.598,54,0,85,76.505,70.639,101.077,15248
80,04-07-2025 20:30:38,74,64,138.7,2,6280.719,7000.98,76,124.363,54,0,84,71.59,66.014,98.047,15264
80,04-07-2025 20:30:39,74,65,138.4,2,6286.594,7000.98,65,118.884,54,0,86,72.347,65.169,98.564,15263
80,04-07-2025 20:30:40,74,63,142.9,2,6285.531,7000.98,70,122.334,54,0,83,71.374,64.246,95.752,15265
80,04-07-2025 20:30:41,74,64,139.6,2,6264.461,7000.98,77,122.58,54,0,84,72.599,64.38,94.849,15263
80,04-07-2025 20:30:42,74,66,163.5,1,6262.742,7000.98,76,131.608,54,0,81,68.174,59.828,89.283,15267
80,04-07-2025 20:30:43,74,65,165.8,1,6263.742,7000.98,68,126.867,54,0,82,66.059,62.563,95.131,15253
80,04-07-2025 20:30:44,74,66,157.4,1,6263.742,7000.98,63,122.913,54,0,84,69.367,61.872,92.233,15258
80,04-07-2025 20:30:45,76,68,145.9,2,6268.367,7000.98,82,144.077,54,0,84,67.191,61.984,92.933,15255
80,04-07-2025 20:30:46,76,81,157.9,2,6267.367,7000.98,86,144.882,55,0,83,70.377,65.102,97.138,15267
80,04-07-2025 20:30:47,74,70,163.8,2,6283.016,7000.98,65,123.66,55,0,81,65.161,59.794,89.925,15281
80,04-07-2025 20:30:48,74,57,139.7,1,6282.516,7000.98,60,109.616,55,0,81,67.572,61.456,92.745,15278
80,04-07-2025 20:30:49,73,56,142.4,1,6283.266,7000.98,50,114.149,55,0,81,67.942,60.867,91.305,15277
80,04-07-2025 20:30:50,74,54,163,1,6283.266,7000.98,72,119.461,55,0,81,66.478,61.431,91.667,15285
80,04-07-2025 20:30:51,73,56,173.9,1,6286.391,7000.98,59,110.744,55,0,85,70.826,65.113,95.716,15340
80,04-07-2025 20:30:52,73,53,146.3,1,6271.398,7000.98,68,113.599,55,0,83,68.925,62.266,95.35,15321
80,04-07-2025 20:30:53,74,55,142,1,6271.398,7000.98,64,117.282,55,0,84,71.698,64.691,94.733,15283
80,04-07-2025 20:30:54,74,61,155.5,1,6271.148,7000.98,76,133.307,55,0,83,69.784,62.032,93.1,15283
80,04-07-2025 20:30:55,74,66,149,2,6270.898,7000.98,74,124.655,55,0,84,71.353,62.931,92.9,15268
80,04-07-2025 20:30:56,74,62,135.9,2,6271.898,7000.98,67,121.183,55,0,84,75.685,68.778,98.085,15328
80,04-07-2025 20:30:57,74,59,138.5,2,6271.648,7000.98,60,124.369,55,0,81,71.343,64.166,95.178,15338
80,04-07-2025 20:30:58,73,60,136.8,2,6271.898,7000.98,65,114.139,55,0,84,71.324,65.464,95.925,15341
80,04-07-2025 20:30:59,74,63,145.5,2,6286.406,7000.98,74,118.086,55,0,86,70.892,64.747,95.92,15322
80,04-07-2025 20:31:00,74,62,162.5,1,6290.844,7000.98,73,125.455,55,0,81,69.956,64.326,95.795,15325
80,04-07-2025 20:31:01,74,62,147.9,1,6290.094,7000.98,70,122.657,55,0,87,74.814,71.561,101.743,15364
80,04-07-2025 20:31:02,73,55,134.9,1,6277.648,7000.98,60,117.192,55,0,84,73.796,71.902,101.664,15310
80,04-07-2025 20:31:03,74,59,141.6,1,6278.398,7000.98,77,121.6,55,0,82,68.168,62.681,94.655,15327
80,04-07-2025 20:31:04,75,69,165.7,1,6278.398,7000.98,80,135.02,55,0,82,66.278,59.792,91.148,15329
80,04-07-2025 20:31:05,74,71,152.7,1,6279.148,7000.98,76,131.164,55,0,83,67.068,61.206,93.634,15331
80,04-07-2025 20:31:06,73,62,146.4,1,6278.148,7000.98,65,119.612,55,0,87,73.829,69.014,98.935,15400
80,04-07-2025 20:31:07,74,59,151,1,6278.648,7000.98,64,122.029,55,0,82,66.692,60.989,92.301,15298
80,04-07-2025 20:31:08,73,62,148.8,1,6277.898,7000.98,56,108.498,55,0,86,73.246,66.25,92.535,15286
80,04-07-2025 20:31:09,74,58,161.5,1,6278.648,7000.98,70,125.557,55,0,86,69.511,63.853,96.281,15311
80,04-07-2025 20:31:10,73,60,150.6,2,6278.398,7000.98,63,112.909,55,0,83,70.523,62.799,94.06,15291
80,04-07-2025 20:31:11,73,57,138.8,2,6273.977,7000.98,56,105.253,55,0,84,70.84,62.207,93.926,15291
80,04-07-2025 20:31:12,73,54,141.7,2,6267.727,7000.98,60,113.171,55,0,84,71.434,65.041,96.518,15292
80,04-07-2025 20:31:13,74,61,153.5,2,6271.102,7000.98,73,124.818,55,0,83,71.876,65.026,96.136,15294
80,04-07-2025 20:31:14,73,64,141.9,2,6301.344,7000.98,70,120.472,55,0,85,71.114,65.211,94.884,15291
80,04-07-2025 20:31:15,73,57,129.5,1,6302.344,7000.98,60,118.441,55,0,84,71.263,65.658,97.078,15294
80,04-07-2025 20:31:16,74,60,141.4,2,6301.344,7000.98,69,121.671,55,0,85,72.378,65.201,97.938,15297
80,04-07-2025 20:31:17,74,64,144.4,2,6301.844,7000.98,71,123.279,55,0,83,67.344,61.074,93.48,15292
80,04-07-2025 20:31:18,74,61,144.5,2,6302.281,7000.98,73,123.986,55,0,84,69.201,62.493,95.781,15286
80,04-07-2025 20:31:19,73,61,142.5,2,6301.281,7000.98,69,118.482,55,0,83,65.361,59.976,92.405,15287
80,04-07-2025 20:31:20,73,59,133.6,1,6300.531,7000.98,58,112.547,55,0,84,70.444,64.282,94.42,15290
80,04-07-2025 20:31:21,73,54,129.9,1,6277.43,7000.98,69,119.225,55,0,87,73.966,69.603,101.049,15392
80,04-07-2025 20:31:22,73,59,137.7,2,6276.18,7000.98,72,122.527,55,0,83,68.866,63.022,94.659,15301
80,04-07-2025 20:31:23,73,60,138.9,1,6277.18,7000.98,70,118.667,55,0,83,70.128,64.69,95.879,15298
80,04-07-2025 20:31:24,73,61,146.4,1,6278.18,7000.98,62,110.384,55,0,83,65.047,60.203,92.11,15286
80,04-07-2025 20:31:25,73,60,133.7,2,6295.5,7000.98,61,120.098,55,0,83,71.407,64.899,95.226,15291
80,04-07-2025 20:31:26,73,60,149.7,2,6296.5,7000.98,71,120.182,55,0,83,71.658,65.381,97.908,15253
80,04-07-2025 20:31:27,73,60,160.3,1,6296.25,7000.98,71,118.565,55,0,82,65.904,60.572,92.07,15256
80,04-07-2025 20:31:28,73,58,153.7,1,6302,7000.98,68,113.464,55,0,81,66.085,59.485,92.839,15254
80,04-07-2025 20:31:29,73,57,150.9,1,6301.625,7000.98,67,116.887,55,0,81,66.191,61.349,91.018,15251
80,04-07-2025 20:31:30,74,65,155.9,1,6316.559,7000.98,71,137.978,55,0,83,67.434,60.996,94.103,15255
80,04-07-2025 20:31:31,73,68,146.8,1,6316.496,7000.98,69,117.329,55,0,84,68.181,61.867,92.929,15269
80,04-07-2025 20:31:32,73,56,134.8,2,6316.496,7000.98,69,110.072,55,0,84,69.864,62.226,94.299,15257
80,04-07-2025 20:31:33,74,69,166.6,1,6317.246,7000.98,61,135.609,55,0,81,65.535,59.403,90.675,15253
80,04-07-2025 20:31:34,73,64,160.9,1,6316.496,7000.98,71,109.174,55,0,84,72.649,67.385,95.091,15251
80,04-07-2025 20:31:35,74,61,141.7,1,6317.621,7000.98,80,122.146,55,0,84,73.591,69.369,101.381,15260
80,04-07-2025 20:31:36,74,65,143.9,1,6317.621,7000.98,73,116.126,55,0,89,72.414,68.227,100.271,15293
80,04-07-2025 20:31:37,74,60,134.6,1,6311.926,7000.98,78,131.488,55,0,84,72.302,69.153,99.425,15290
80,04-07-2025 20:31:38,74,63,136.7,1,6311.176,7000.98,75,136.632,55,0,84,68.896,65.14,96.451,15291
80,04-07-2025 20:31:39,74,70,151.7,1,6311.176,7000.98,71,127.399,55,0,82,67.526,61.506,93.623,15278
80,04-07-2025 20:31:40,75,69,150.8,1,6310.863,7000.98,82,137.804,55,0,83,69.55,63.016,96.141,15266
80,04-07-2025 20:31:41,75,79,161.8,1,6279.168,7000.98,89,148.195,55,0,80,65.696,58.638,89.11,15261
80,04-07-2025 20:31:42,74,70,127,1,6300.48,7000.98,63,110.495,55,0,78,56.031,52.725,84.121,15280
80,04-07-2025 20:31:43,74,60,117.7,1,6288.426,7000.98,71,126.388,55,0,80,66.736,61.74,86.972,14965
80,04-07-2025 20:31:44,75,73,141.6,1,6273.363,7000.98,81,138.013,55,0,80,61.768,52.652,81.311,14966
80,04-07-2025 20:31:45,72,57,120.8,1,6271.863,7000.98,37,96.937,55,0,79,64.729,59.807,90.755,14941
80,04-07-2025 20:31:46,70,6,20.4,0,4479.598,7000.98,43,72.622,55,0,76,29.399,30.166,53.463,14783
80,04-07-2025 20:31:47,68,21,143.3,1,4442.523,7000.98,26,45.157,55,1,67,22.669,23.295,38.111,14824
80,04-07-2025 20:31:48,66,30,135.2,1,4475.055,5000.98,23,41.296,55,1,71,29.961,28.966,44.244,14916
80,04-07-2025 20:31:49,66,27,126.6,0,4521.055,5000.98,23,39.002,55,1,72,44.299,42.641,57.905,15097
80,04-07-2025 20:31:50,65,34,119.7,0,4543.531,7000.98,20,30.877,55,1,66,20.106,19.928,33.256,15115
80,04-07-2025 20:31:51,65,17,116.7,0,4558.898,7000.98,22,39.375,55,1,64,55.78,45.173,62.639,15190
80,04-07-2025 20:31:52,65,34,137.8,1,4601.129,7000.98,26,45.65,55,1,72,26.548,37.253,64.146,15182
80,04-07-2025 20:31:53,64,34,166.1,1,4641.945,7000.98,26,39.647,55,1,67,21.634,30.084,52.49,15190
80,04-07-2025 20:31:54,64,32,182.1,1,4690.875,7000.98,26,45.811,54,1,73,33.164,36.681,52.419,15197
80,04-07-2025 20:31:55,73,32,134.6,1,4765.063,7000.98,99,165.962,54,0,74,42.613,43.217,61.39,15223
